id,pos_x,pos_y,pos_z,activation_time,connection_interval,total_energy_consumption,lora_energy_consumption,ble_energy_consumption
936,136.962165,34.969684,1.000000,5590.000000,600.000000,1.172054,1.172054,0.000000
935,136.962164,34.969684,1.000000,5590.000000,600.000000,1.172538,1.172538,0.000000
934,136.961688,34.968868,1.000000,5580.000000,600.000000,1.172005,1.172005,0.000000
933,136.961687,34.968868,1.000000,5580.000000,600.000000,1.172005,1.172005,0.000000
932,136.960860,34.968611,1.000000,5570.000000,600.000000,1.171955,1.171955,0.000000
931,136.960859,34.968611,1.000000,5570.000000,600.000000,1.173648,1.173648,0.000000
930,136.960841,34.967415,1.000000,5560.000000,600.000000,1.171906,1.171906,0.000000
929,136.960840,34.967415,1.000000,5560.000000,600.000000,1.171906,1.171906,0.000000
928,136.962231,34.967938,1.000000,5550.000000,600.000000,1.171856,1.171856,0.000000
927,136.962230,34.967938,1.000000,5550.000000,600.000000,1.171856,1.171856,0.000000
926,136.963460,34.967410,1.000000,5540.000000,600.000000,1.171807,1.171807,0.000000
925,136.963459,34.967410,1.000000,5540.000000,600.000000,1.171807,1.171807,0.000000
924,136.964085,34.966606,1.000000,5530.000000,600.000000,1.171757,1.171757,0.000000
923,136.964084,34.966606,1.000000,5530.000000,600.000000,1.171757,1.171757,0.000000
922,136.961147,34.966930,1.000000,5520.000000,600.000000,1.178964,1.178964,0.000000
921,136.961146,34.966930,1.000000,5520.000000,600.000000,1.173884,1.173884,0.000000
920,136.961479,34.966132,1.000000,5510.000000,600.000000,1.171658,1.171658,0.000000
919,136.961478,34.966132,1.000000,5510.000000,600.000000,1.171658,1.171658,0.000000
